,Area (m2),Property Type,Bedrooms,Bathrooms,Address,Law Document,Quarter,Year,Latitude,Longitude,Postal Code,Importance,Place Rank,City,Price (billion VND)
2383,90.0,0.0,3.0,2.0,4055.0,4.0,4.0,2022.0,10.7479926,106.6346529,73118.0,6.703364614323671e-05,30.0,0.0,4.65
29884,72.0,2.0,1.0,2.0,3034.0,3.0,1.0,2023.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,32.0
16058,84.0,3.0,3.0,2.0,3302.0,6.0,2.0,2023.0,21.0055267,105.7791327,10161.0,0.0400728305485618,27.0,1.0,6.5
17284,42.0,3.0,5.0,4.0,7216.0,6.0,1.0,2022.0,21.0319529,105.7995321,10198.0,7.283054856179167e-05,30.0,1.0,5.7
32149,307.0,4.0,4.0,2.0,7287.0,6.0,3.0,2019.0,21.0128164,105.77556119999996,10074.0,0.0534061638818951,26.0,1.0,89.0
25723,47.0,2.0,4.0,2.0,4369.0,5.0,2.0,2019.0,21.04297,105.80253,10072.0,7.283054856179167e-05,30.0,1.0,4.65
26142,43.0,2.0,4.0,2.0,5618.0,3.0,2.0,2019.0,21.02257,105.84695,11019.0,7.283054856179167e-05,30.0,1.0,40.0
12447,85.0,0.0,2.0,2.0,2075.0,6.0,2.0,2021.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,0.38
17965,30.0,3.0,4.0,2.0,101.0,5.0,2.0,2021.0,20.9997788,105.8370233,10181.0,7.283054856179167e-05,30.0,1.0,2.75
29291,40.0,2.0,4.0,1.0,5788.0,3.0,4.0,2021.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,2.55
31304,56.0,2.0,6.0,4.0,6634.0,6.0,2.0,2023.0,21.0483649,105.8746166,11810.0,0.0534061638818951,26.0,1.0,15.0
35551,270.0,4.0,4.0,6.0,1092.0,3.0,3.0,2022.0,21.035006,105.7700619,10085.0,7.283054856179167e-05,30.0,1.0,110.0
28332,35.0,2.0,3.0,2.0,5423.0,3.0,3.0,2021.0,21.0833035,105.7688614,11909.0,0.0534061638818951,26.0,1.0,2.6
20617,74.0,3.0,3.0,2.0,4339.0,6.0,2.0,2019.0,21.03949,105.81715,10062.0,0.0400728305485618,27.0,1.0,4.2
35198,200.0,4.0,4.0,2.0,2347.0,3.0,1.0,2021.0,21.0277644,105.8341598,10081.0,0.0534061638818951,26.0,1.0,0.26
25719,20.0,2.0,4.0,2.0,5171.0,5.0,2.0,2019.0,20.98226,105.85361,11617.0,0.0400728305485618,27.0,1.0,3.7
17688,35.0,3.0,3.0,3.0,3737.0,6.0,3.0,2021.0,21.01253,105.8073272,10055.0,0.0400728305485618,27.0,1.0,3.85
12055,116.0,0.0,3.0,2.0,6085.0,3.0,4.0,2021.0,21.0787252,105.8123182,10206.0,7.283054856179167e-05,30.0,1.0,3.8
28811,40.0,2.0,5.0,4.0,5291.0,3.0,2.0,2021.0,21.0024798,105.8613516,11617.0,7.283054856179167e-05,30.0,1.0,4.9
4741,67.0,2.0,4.0,5.0,2471.0,6.0,1.0,2023.0,10.679713058123657,106.75001293240187,10000.0,0.0534003669794765,26.0,0.0,8.6
25950,42.0,2.0,4.0,2.0,4502.0,5.0,2.0,2019.0,21.01087,105.83711,10306.0,0.0534061638818951,26.0,1.0,8.4
13696,95.5,0.0,3.0,2.0,1701.0,5.0,3.0,2021.0,21.0235829,105.8052281,10298.0,7.283054856179167e-05,30.0,1.0,6.7
17886,42.0,3.0,4.0,2.0,5276.0,6.0,2.0,2021.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,4.7
24654,66.0,2.0,10.0,7.0,3665.0,3.0,4.0,2021.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,20.0
3467,82.0,0.0,3.0,2.0,3906.0,4.0,2.0,2022.0,10.74891575,106.5851333,73118.0,0.0534003669794765,26.0,0.0,1.95
28797,60.0,2.0,4.0,2.0,5277.0,3.0,2.0,2021.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,5.65
7901,137.6,2.0,2.0,1.0,7511.0,6.0,3.0,2022.0,10.974124599069103,106.50507379705502,71608.0,0.0534003669794765,26.0,0.0,2.8
1814,52.0,0.0,1.0,1.0,3207.0,4.0,4.0,2022.0,10.759124115750115,106.66030674003709,72415.0,0.0534003669794765,26.0,0.0,2.9
1357,76.58,0.0,2.0,2.0,4052.0,4.0,1.0,2023.0,10.728339,106.6990659,72915.0,0.0534003669794765,26.0,0.0,5.2
30094,120.0,2.0,4.0,4.0,2372.0,3.0,1.0,2024.0,20.9970028,105.8244869,10165.0,7.283054856179167e-05,30.0,1.0,25.0
3665,85.0,0.0,3.0,2.0,6265.0,4.0,3.0,2022.0,10.8124098,106.7921826,71350.0,0.0534003669794765,26.0,0.0,3.76
20654,27.0,3.0,3.0,3.0,2986.0,3.0,2.0,2019.0,21.03498,105.81426,10071.0,7.283054856179167e-05,30.0,1.0,3.3
17872,70.0,3.0,4.0,2.0,7216.0,6.0,2.0,2021.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,8.8
5843,46.0,2.0,2.0,1.0,2747.0,6.0,4.0,2022.0,10.7414263,106.6141722,73118.0,6.703364614323671e-05,30.0,0.0,4.0
18318,70.0,3.0,6.0,6.0,2983.0,3.0,3.0,2020.0,21.0325939,105.8087418,11150.0,0.0400728305485618,27.0,1.0,6.8
19222,50.0,3.0,3.0,2.0,5154.0,3.0,2.0,2019.0,20.99433,105.86336,11622.0,0.0400728305485618,27.0,1.0,4.9
19322,30.0,3.0,3.0,3.0,3425.0,3.0,2.0,2019.0,21.00312,105.82017,10165.0,7.283054856179167e-05,30.0,1.0,3.2
8692,64.0,0.0,2.0,2.0,6906.0,6.0,2.0,2023.0,20.990997508608828,105.94879567631835,10000.0,9.99999999995449e-06,30.0,1.0,0.2
23822,55.0,2.0,4.0,2.0,5722.0,6.0,1.0,2024.0,21.0452531,105.8415062,10075.0,0.0534061638818951,26.0,1.0,19.0
10961,104.0,0.0,3.0,2.0,582.0,6.0,4.0,2023.0,21.0090461,105.8102365,10165.0,7.283054856179167e-05,30.0,1.0,6.0
28320,113.0,2.0,4.0,2.0,2558.0,5.0,3.0,2021.0,21.0504503,105.7862216,10065.0,0.0534061638818951,26.0,1.0,11.6
23279,50.0,3.0,6.0,4.0,6607.0,6.0,2.0,2023.0,20.9946353,105.8196784,10165.0,0.0534061638818951,26.0,1.0,5.4
23289,28.0,3.0,4.0,2.0,5775.0,5.0,2.0,2023.0,20.9937815,105.8466875,11617.0,0.0534061638818951,26.0,1.0,2.48
19179,36.0,3.0,4.0,2.0,3542.0,5.0,2.0,2019.0,21.02504,105.83151,10081.0,9.99999999995449e-06,30.0,1.0,2.6
27385,70.0,2.0,4.0,2.0,2339.0,6.0,3.0,2022.0,21.0081496,105.8011438,10055.0,0.0534061638818951,26.0,1.0,13.0
13720,105.0,0.0,3.0,2.0,6137.0,3.0,4.0,2021.0,20.955835,105.7563658,10170.0,0.0534061638818951,26.0,1.0,2.6
2116,65.0,0.0,2.0,2.0,4002.0,6.0,4.0,2022.0,10.7696006,106.65253415,72000.0,0.0534003669794765,26.0,0.0,2.75
28081,300.0,2.0,2.0,2.0,2725.0,3.0,4.0,2021.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,17.8
23845,102.0,2.0,3.0,2.0,5324.0,6.0,1.0,2024.0,20.9959212,105.8040796,10055.0,7.283054856179167e-05,30.0,1.0,3.75
26141,39.0,2.0,4.0,2.0,1138.0,3.0,2.0,2019.0,21.02629,105.8375,10329.0,7.283054856179167e-05,30.0,1.0,3.8
4137,86.0,0.0,3.0,2.0,1603.0,4.0,3.0,2021.0,10.7440413,106.6729433,73009.0,6.703364614323671e-05,30.0,0.0,3.1
11041,71.0,0.0,3.0,2.0,2356.0,2.0,2.0,2023.0,21.0462774,105.7882601,10065.0,0.0534061638818951,26.0,1.0,2.5
12751,69.0,0.0,2.0,2.0,2690.0,5.0,1.0,2021.0,21.0243168,105.6988892,34000.0,0.0534061638818951,26.0,1.0,1.1
34247,212.0,4.0,4.0,2.0,3560.0,3.0,3.0,2019.0,21.0287612,105.96117479999998,10000.0,0.0400728305485618,27.0,1.0,9.1
22266,40.0,3.0,6.0,6.0,2241.0,6.0,3.0,2020.0,21.036704532959096,105.77631356035766,10085.0,0.0400728305485618,27.0,1.0,4.3
33902,384.0,4.0,4.0,4.0,6908.0,2.0,4.0,2019.0,20.9344418,105.84622880000006,12506.0,0.0534061638818951,26.0,1.0,0.15
27514,71.0,2.0,4.0,2.0,4159.0,5.0,2.0,2022.0,21.0200535,105.8246266,10265.0,0.0400728305485618,27.0,1.0,16.0
20362,30.0,3.0,3.0,2.0,1844.0,3.0,2.0,2019.0,21.04052,105.77902,10065.0,0.0400728305485618,27.0,1.0,3.4
25147,60.0,2.0,4.0,2.0,2339.0,3.0,4.0,2020.0,21.0081496,105.8011438,10055.0,0.0534061638818951,26.0,1.0,16.8
17315,375.0,3.0,13.0,2.0,3785.0,6.0,1.0,2022.0,20.9981973,105.8127529,10165.0,0.0400728305485618,27.0,1.0,7.5
27773,36.0,2.0,4.0,4.0,5176.0,3.0,1.0,2022.0,20.983687,105.848156,11617.0,0.0534061638818951,26.0,1.0,7.28
32373,75.0,4.0,4.0,2.0,3851.0,6.0,2.0,2023.0,20.9818569,105.8105171,10135.0,0.0534061638818951,26.0,1.0,30.0
5460,65.2,2.0,2.0,1.0,5075.0,6.0,4.0,2022.0,10.8287693,106.6841033,10000.0,0.2425673266691337,16.0,0.0,5.3
4856,115.0,2.0,3.0,3.0,6491.0,6.0,4.0,2022.0,10.7064724,106.7399474,72915.0,6.703364614323671e-05,30.0,0.0,9.35
33364,65.0,4.0,3.0,3.0,2686.0,6.0,4.0,2020.0,20.95668342530127,105.79021599073486,10156.0,7.283054856179167e-05,30.0,1.0,6.4
22204,43.0,3.0,6.0,7.0,4413.0,3.0,2.0,2020.0,21.0232671,105.7946587,10079.0,7.283054856179167e-05,30.0,1.0,3.7
13133,112.88,0.0,3.0,2.0,558.0,6.0,4.0,2020.0,21.05120439401844,105.7777048904297,10065.0,7.283054856179167e-05,30.0,1.0,4.1
1078,95.0,0.0,2.0,2.0,3925.0,4.0,3.0,2023.0,10.701207511528706,106.7147017489074,72915.0,0.0534003669794765,26.0,0.0,4.75
35782,380.0,4.0,8.0,3.0,6157.0,3.0,2.0,2019.0,21.05418,105.9049,8443.0,0.0534061638818951,26.0,1.0,31.5
23608,528.0,2.0,1.0,1.0,7202.0,6.0,4.0,2024.0,21.0417339,105.8065192,10000.0,7.283054856179167e-05,30.0,1.0,102.0
33282,67.0,4.0,4.0,2.0,5670.0,5.0,4.0,2020.0,21.0161662,105.8594134,10180.0,9.99999999995449e-06,30.0,1.0,21.0
14932,65.0,0.0,2.0,2.0,5904.0,6.0,2.0,2020.0,20.9182821,105.843708,12506.0,0.0534061638818951,26.0,1.0,1.6
15536,86.0,3.0,6.0,6.0,6234.0,6.0,3.0,2024.0,21.0265644,105.826394,10060.0,7.283054856179167e-05,30.0,1.0,25.5
28445,55.0,2.0,7.0,8.0,5644.0,3.0,3.0,2021.0,20.9798986,105.7872932,10162.0,7.283054856179167e-05,30.0,1.0,13.89
23713,40.0,2.0,4.0,2.0,7216.0,5.0,2.0,2024.0,21.032320011900183,105.79914417117834,10198.0,0.0534061638818951,26.0,1.0,12.0
19518,40.0,3.0,4.0,3.0,2334.0,6.0,2.0,2019.0,21.00737,105.80969,10165.0,0.0534061638818951,26.0,1.0,4.6
1007,127.3,0.0,3.0,2.0,3266.0,4.0,3.0,2023.0,10.7743783,106.7245043,72806.0,0.0534003669794765,26.0,0.0,22.3
31694,250.0,4.0,4.0,2.0,3297.0,6.0,3.0,2022.0,21.1601408,105.7380511,12910.0,0.0534061638818951,26.0,1.0,0.42
31314,20.0,2.0,4.0,2.0,5291.0,5.0,3.0,2023.0,21.0068975,105.8715997,11622.0,0.0534061638818951,26.0,1.0,2.4
32673,400.0,4.0,4.0,2.0,2347.0,4.0,2.0,2022.0,21.09268339945556,105.68365568775636,10000.0,0.0534061638818951,26.0,1.0,0.52
22784,100.0,3.0,4.0,2.0,4453.0,5.0,1.0,2022.0,21.1537625,105.4976181,10000.0,0.0534061638818951,26.0,1.0,6.3
15227,26.2,0.0,1.0,1.0,3460.0,3.0,2.0,2022.0,20.999739190335617,105.85550043187712,11617.0,7.283054856179167e-05,30.0,1.0,1.99
8613,80.0,0.0,4.0,2.0,3344.0,5.0,2.0,2024.0,21.022521130329825,105.76013911962129,10057.0,0.0400728305485618,27.0,1.0,4.0
20020,34.0,3.0,2.0,1.0,7403.0,3.0,2.0,2019.0,20.95694,105.79332,10156.0,0.0534061638818951,26.0,1.0,1.25
93,61.32,0.0,2.0,1.0,6058.0,4.0,2.0,2024.0,10.7340434,106.6549563,72900.0,0.0534003669794765,26.0,0.0,2.35
9838,94.0,0.0,2.0,2.0,1087.0,6.0,1.0,2020.0,21.034226077507952,105.76940878570556,10085.0,7.283054856179167e-05,30.0,1.0,2.9
15199,66.0,0.0,2.0,2.0,3672.0,2.0,1.0,2022.0,20.997338,105.8040817,10055.0,7.283054856179167e-05,30.0,1.0,3.135
8801,131.0,0.0,4.0,2.0,1687.0,6.0,4.0,2022.0,20.95829508362544,105.82432471376954,11718.0,0.0534061638818951,26.0,1.0,5.5
29124,70.0,2.0,6.0,6.0,4181.0,3.0,3.0,2021.0,21.0005493,105.8289847,10306.0,0.0534061638818951,26.0,1.0,7.8
29371,55.0,2.0,4.0,2.0,2361.0,5.0,4.0,2021.0,21.0460398,105.7932705,10179.0,0.0400728305485618,27.0,1.0,6.3
1512,80.0,0.0,2.0,2.0,3927.0,4.0,1.0,2023.0,10.72856765,106.7004481,72915.0,0.0534003669794765,26.0,0.0,3.5
7633,60.0,2.0,3.0,2.0,5998.0,6.0,2.0,2022.0,10.823685826864692,106.60760694902224,71914.0,0.0534003669794765,26.0,0.0,5.85
27237,72.0,2.0,6.0,5.0,6657.0,6.0,3.0,2022.0,21.0465833,105.8775243,10207.0,7.283054856179167e-05,30.0,1.0,11.0
30807,150.0,2.0,4.0,2.0,5413.0,5.0,2.0,2021.0,21.046133,105.8246266,10287.0,0.0534061638818951,26.0,1.0,26.0
28715,55.0,2.0,4.0,2.0,3670.0,5.0,2.0,2021.0,20.9700447,105.8327123,11718.0,0.0534061638818951,26.0,1.0,15.0
31493,93.0,4.0,8.0,5.0,3853.0,6.0,3.0,2024.0,20.98158328803817,105.8107652104194,10135.0,7.283054856179167e-05,30.0,1.0,24.0
809,106.0,0.0,2.0,2.0,3923.0,4.0,3.0,2023.0,10.7912672,106.7183182,71108.0,0.0534003669794765,26.0,0.0,12.6
3537,96.0,0.0,2.0,2.0,7484.0,4.0,3.0,2022.0,10.803839875227192,106.61586729323032,71913.0,0.0534003669794765,26.0,0.0,8.1
34036,132.0,4.0,4.0,2.0,6977.0,3.0,4.0,2019.0,21.0156301,105.94621840000002,8443.0,0.0534061638818951,26.0,1.0,7.0
26320,126.0,2.0,1.0,1.0,4331.0,6.0,2.0,2019.0,21.01118,105.85161,10058.0,7.283054856179167e-05,30.0,1.0,50.5
33661,88.0,4.0,4.0,2.0,2686.0,6.0,2.0,2020.0,20.95269143112514,105.78770828039552,10189.0,0.0534061638818951,26.0,1.0,10.3
33264,208.0,4.0,5.0,4.0,3430.0,3.0,4.0,2020.0,21.0415452,105.7919247,10179.0,0.0534061638818951,26.0,1.0,33.0
21496,43.0,3.0,4.0,2.0,4422.0,3.0,2.0,2019.0,20.97148,105.83568,11718.0,7.283054856179167e-05,30.0,1.0,3.98
530,135.45,0.0,3.0,2.0,4937.0,4.0,4.0,2023.0,10.805006237272773,106.74610336285754,71108.0,0.0534003669794765,26.0,0.0,16.3
28039,240.0,2.0,4.0,2.0,3827.0,5.0,4.0,2021.0,21.0458213,105.7978001,10072.0,0.0534061638818951,26.0,1.0,100.0
30164,15.0,2.0,4.0,2.0,3344.0,5.0,3.0,2024.0,21.0221606,105.771796,10057.0,7.283054856179167e-05,30.0,1.0,0.6
2509,70.0,0.0,2.0,2.0,4053.0,4.0,4.0,2022.0,10.751516964937055,106.72436880991388,71800.0,0.0534003669794765,26.0,0.0,5.0
3636,53.0,0.0,1.0,1.0,6285.0,4.0,3.0,2022.0,10.7411989,106.6458832,72900.0,0.0534003669794765,26.0,0.0,2.85
11778,84.0,0.0,2.0,2.0,1360.0,5.0,2.0,2022.0,21.0634093,105.7952744,10264.0,0.0534061638818951,26.0,1.0,3.5
32721,99.2,4.0,4.0,2.0,3585.0,6.0,2.0,2022.0,21.0588582,105.8583873,11810.0,0.0534061638818951,26.0,1.0,20.0
25485,63.0,2.0,4.0,2.0,5325.0,3.0,2.0,2019.0,20.99774,105.79883,10055.0,7.283054856179167e-05,30.0,1.0,5.7
28693,195.0,2.0,4.0,2.0,2641.0,5.0,2.0,2021.0,20.9978399,105.7979895,12011.0,0.0534061638818951,26.0,1.0,40.0
31818,68.0,4.0,4.0,2.0,4699.0,3.0,1.0,2022.0,21.045982,105.5070349,10000.0,0.0534061638818951,26.0,1.0,0.16
16654,45.0,3.0,4.0,2.0,5417.0,3.0,4.0,2022.0,21.046133,105.8246266,10287.0,0.0534061638818951,26.0,1.0,4.93
32744,75.0,4.0,4.0,2.0,3557.0,5.0,1.0,2022.0,21.0157886,105.9365092,8443.0,0.0400728305485618,27.0,1.0,7.0
5105,88.0,2.0,5.0,6.0,3165.0,6.0,4.0,2022.0,10.676956369359967,106.69897178205866,71812.0,0.0534003669794765,26.0,0.0,7.3
16675,47.0,3.0,6.0,3.0,3790.0,6.0,3.0,2022.0,20.993382,105.8060427,10165.0,0.0534061638818951,26.0,1.0,10.5
8135,103.7,2.0,5.0,6.0,4238.0,6.0,2.0,2022.0,10.8371830453159,106.63621365278566,71509.0,0.0534003669794765,26.0,0.0,10.0
26889,90.0,2.0,5.0,5.0,7223.0,3.0,1.0,2023.0,20.9791537,105.7962032,12011.0,0.0534061638818951,26.0,1.0,15.9
11929,68.35,0.0,2.0,2.0,2037.0,4.0,1.0,2022.0,20.93080309166933,105.78431555449218,10170.0,0.0534061638818951,26.0,1.0,1.27
18148,30.0,3.0,4.0,3.0,5397.0,6.0,4.0,2020.0,20.95718438871554,105.79407294288328,10156.0,0.0534061638818951,26.0,1.0,3.2
15347,128.0,0.0,3.0,2.0,3672.0,3.0,4.0,2022.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,5.5
692,72.0,0.0,2.0,2.0,4259.0,3.0,3.0,2023.0,10.8309149,106.67752915,70048.0,0.0534003669794765,26.0,0.0,4.0
22734,50.0,3.0,3.0,3.0,1701.0,3.0,1.0,2022.0,21.0138429,105.8068395,10157.0,7.283054856179167e-05,30.0,1.0,7.6
140,69.0,0.0,2.0,2.0,1226.0,4.0,3.0,2024.0,10.7178648,106.6191856,73118.0,0.0534003669794765,26.0,0.0,3.87
8532,48.0,2.0,2.0,2.0,3979.0,6.0,4.0,2021.0,10.827564607869355,106.6907418309847,71409.0,0.0534003669794765,26.0,0.0,4.75
5143,19.4,2.0,3.0,4.0,4087.0,6.0,4.0,2022.0,10.767212550182649,106.67944672015128,72406.0,0.0534003669794765,26.0,0.0,6.5
17416,46.0,3.0,4.0,4.0,7369.0,6.0,4.0,2021.0,21.0416595,105.7857247,10065.0,7.283054856179167e-05,30.0,1.0,11.8
20747,23.0,3.0,4.0,2.0,6348.0,6.0,2.0,2019.0,21.01652,105.83839,10017.0,0.0400728305485618,27.0,1.0,1.7
9021,64.0,0.0,2.0,1.0,811.0,6.0,2.0,2022.0,21.0456409,105.8767794,11810.0,0.0534061638818951,26.0,1.0,0.47
27632,48.0,2.0,3.0,4.0,4626.0,3.0,2.0,2022.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,10.9
17789,43.0,3.0,4.0,4.0,7130.0,3.0,3.0,2021.0,21.0141774,105.8108406,10167.0,7.283054856179167e-05,30.0,1.0,13.0
24162,31.0,2.0,3.0,5.0,5550.0,3.0,1.0,2023.0,20.9995402,105.8207756,10165.0,0.0534061638818951,26.0,1.0,7.6
7886,87.8,2.0,3.0,1.0,7563.0,6.0,3.0,2022.0,10.840817417523436,106.64303717503924,71500.0,0.0534003669794765,26.0,0.0,5.1
30868,55.0,2.0,4.0,2.0,2317.0,3.0,2.0,2021.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,5.0
20243,40.0,3.0,5.0,5.0,2677.0,3.0,2.0,2019.0,20.99074,105.81568,11718.0,0.0534061638818951,26.0,1.0,3.35
1903,54.0,0.0,2.0,1.0,4985.0,6.0,4.0,2022.0,10.8246977,106.7156455,72309.0,6.703364614323671e-05,30.0,0.0,1.52
23202,45.0,3.0,4.0,2.0,2661.0,3.0,1.0,2023.0,20.9942536,105.8172305,10165.0,7.283054856179167e-05,30.0,1.0,6.5
19555,30.0,3.0,1.0,1.0,5632.0,3.0,2.0,2019.0,21.00442,105.867,11622.0,0.0534061638818951,26.0,1.0,2.1
10921,60.0,0.0,2.0,1.0,6921.0,3.0,4.0,2023.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,1.85
25311,36.0,2.0,4.0,2.0,4442.0,6.0,1.0,2020.0,20.955835,105.7563658,10170.0,0.0534061638818951,26.0,1.0,1.9
5543,40.0,2.0,4.0,4.0,3206.0,6.0,4.0,2022.0,10.789504913960553,106.68569633348652,70150.0,0.0534003669794765,26.0,0.0,6.5
14965,45.0,0.0,1.0,1.0,4455.0,5.0,3.0,2020.0,21.0811211,105.8180306,10206.0,0.0534061638818951,26.0,1.0,0.45
6689,92.2,2.0,4.0,2.0,3151.0,6.0,3.0,2022.0,10.803921613006048,106.63235286559129,72011.0,0.0534003669794765,26.0,0.0,7.9
30701,86.0,2.0,4.0,2.0,1983.0,5.0,1.0,2020.0,21.005389,105.8162083,10165.0,0.0534061638818951,26.0,1.0,6.4
24679,50.0,2.0,4.0,2.0,2116.0,5.0,4.0,2021.0,21.0090571,105.8607507,10078.0,7.283054856179167e-05,30.0,1.0,2.35
2218,62.37,0.0,2.0,2.0,4575.0,4.0,4.0,2022.0,10.699063728792911,106.62481199620704,71812.0,0.0534003669794765,26.0,0.0,2.34
21210,77.0,3.0,4.0,3.0,2662.0,3.0,2.0,2019.0,20.99744,105.81821,10165.0,0.0400728305485618,27.0,1.0,4.8
28448,160.0,2.0,4.0,2.0,4224.0,5.0,3.0,2021.0,21.0626498,105.784193,12500.0,0.0534061638818951,26.0,1.0,38.0
30273,78.0,2.0,4.0,4.0,4447.0,3.0,2.0,2019.0,21.029837,105.7706961,10085.0,7.283054856179167e-05,30.0,1.0,3.5
9087,75.0,0.0,4.0,2.0,3803.0,5.0,1.0,2022.0,20.998756091749136,105.80290090793456,10055.0,7.283054856179167e-05,30.0,1.0,3.3
30004,30.0,2.0,4.0,2.0,2803.0,5.0,2.0,2023.0,20.9724114,105.7615252,10170.0,0.0534061638818951,26.0,1.0,4.5
16426,50.0,3.0,9.0,2.0,7130.0,6.0,1.0,2023.0,21.0180725,105.8299495,10306.0,7.283054856179167e-05,30.0,1.0,6.1
20120,36.0,3.0,3.0,2.0,2678.0,6.0,2.0,2019.0,20.99094,105.81327,11718.0,7.283054856179167e-05,30.0,1.0,2.5
4580,71.9,2.0,2.0,2.0,7524.0,6.0,1.0,2023.0,10.788867690250822,106.61624738841414,72011.0,0.0534003669794765,26.0,0.0,5.1
34680,83.0,4.0,4.0,2.0,2627.0,5.0,3.0,2019.0,21.0269201,105.74344940000005,34000.0,0.0534061638818951,26.0,1.0,6.0
33042,80.0,4.0,1.0,5.0,5325.0,3.0,3.0,2021.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,22.0
18992,46.0,3.0,3.0,4.0,2733.0,6.0,2.0,2019.0,21.00628,105.86289,11622.0,7.283054856179167e-05,30.0,1.0,3.3
3288,60.0,0.0,2.0,2.0,6013.0,5.0,3.0,2022.0,10.741414649168512,106.6143745165711,73118.0,0.0534003669794765,26.0,0.0,3.69
20809,35.0,3.0,4.0,2.0,5291.0,3.0,2.0,2019.0,21.00859,105.86626,11622.0,0.0534061638818951,26.0,1.0,4.3
30452,10.0,2.0,10.0,6.0,2371.0,3.0,2.0,2019.0,20.99662,105.82843,10165.0,7.283054856179167e-05,30.0,1.0,17.8
24284,68.0,2.0,5.0,3.0,6661.0,3.0,3.0,2022.0,21.04307,105.8053139,10072.0,0.0534061638818951,26.0,1.0,5.5
3891,69.3,0.0,2.0,2.0,2429.0,4.0,1.0,2022.0,10.7146752,106.7370406,71800.0,6.703364614323671e-05,30.0,0.0,3.72
7735,64.0,2.0,2.0,2.0,1226.0,6.0,3.0,2022.0,10.7225517,106.61897685,73118.0,0.0534003669794765,26.0,0.0,5.6
26917,108.0,2.0,4.0,4.0,1271.0,3.0,1.0,2023.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,11.4
29375,90.0,2.0,4.0,2.0,4395.0,5.0,4.0,2021.0,21.013585,105.7996357,10055.0,7.283054856179167e-05,30.0,1.0,22.0
20461,45.0,3.0,4.0,2.0,2654.0,5.0,2.0,2019.0,20.99935,105.82529,10165.0,7.283054856179167e-05,30.0,1.0,3.3
32421,100.0,4.0,4.0,5.0,3428.0,3.0,2.0,2023.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,11.85
22389,40.0,3.0,4.0,2.0,95.0,5.0,2.0,2021.0,21.001437,105.835524,10181.0,7.283054856179167e-05,30.0,1.0,3.4
18312,40.0,3.0,4.0,4.0,2662.0,3.0,3.0,2020.0,20.9959819,105.8097244,10165.0,0.0534061638818951,26.0,1.0,3.5
1076,35.0,0.0,1.0,1.0,6004.0,6.0,2.0,2023.0,10.75867015,106.7006769,72800.0,0.0534003669794765,26.0,0.0,1.5
31132,90.0,2.0,4.0,4.0,4478.0,3.0,3.0,2022.0,20.958069562050568,105.76859120000002,10170.0,0.0534061638818951,26.0,1.0,16.0
24229,75.0,2.0,4.0,4.0,3665.0,6.0,4.0,2022.0,21.0203433,105.8122241,10157.0,7.283054856179167e-05,30.0,1.0,26.5
30965,50.0,2.0,4.0,2.0,6365.0,5.0,4.0,2021.0,21.0811211,105.8180306,10206.0,0.0534061638818951,26.0,1.0,19.5
7968,39.2,2.0,3.0,3.0,4665.0,6.0,3.0,2022.0,10.826612471139033,106.67970865797685,70048.0,0.0534003669794765,26.0,0.0,7.8
26332,116.0,2.0,3.0,2.0,4128.0,3.0,2.0,2019.0,21.00311,105.80204,10055.0,7.283054856179167e-05,30.0,1.0,3.5
6260,64.2,2.0,3.0,2.0,5083.0,6.0,4.0,2022.0,10.784004,106.6078353,10000.0,0.2149005410734394,16.0,0.0,5.5
14877,70.0,0.0,2.0,2.0,5904.0,6.0,1.0,2020.0,20.94013340633877,105.85030575770269,12506.0,0.0534061638818951,26.0,1.0,0.15
30552,85.0,2.0,4.0,2.0,1972.0,5.0,2.0,2019.0,21.02648,105.82251,10178.0,7.283054856179167e-05,30.0,1.0,28.0
25888,50.0,2.0,4.0,2.0,5737.0,5.0,2.0,2019.0,21.0117,105.8208,10165.0,0.0534061638818951,26.0,1.0,7.5
16078,55.0,3.0,4.0,2.0,6367.0,5.0,2.0,2023.0,21.0596756,105.8040796,10264.0,0.0534061638818951,26.0,1.0,6.9
32175,200.0,4.0,4.0,2.0,6832.0,5.0,2.0,2019.0,21.09054,105.68162,10000.0,0.0534061638818951,26.0,1.0,0.19
2122,94.0,0.0,2.0,2.0,7484.0,4.0,4.0,2022.0,10.803839875227192,106.61586729323032,71913.0,0.0534003669794765,26.0,0.0,3.7
